HostTime_ns,Data
1786314581952639377,403
1786314581957828650,403
1786314581962652066,403
1786314581967700452,404
1786314581973806229,404
1786314581978696071,404
1786314581983558188,405
1786314581988788481,406
1786314581994611899,407
1786314581999628626,407
1786314582004659545,407
1786314582009579181,408
1786314582015505525,409
1786314582020634332,409
1786314582025539772,409
1786314582030521512,409
1786314582036688598,409
1786314582041584716,409
1786314582046520971,410
1786314582052550249,410
1786314582057560399,409
1786314582062516613,409
1786314582067681946,408
1786314582073530648,408
1786314582078550031,407
1786314582083666847,407
1786314582088637521,406
1786314582094504616,406
1786314582099514271,405
1786314582104504358,404
1786314582109519164,402
1786314582115511458,401
1786314582120638980,400
1786314582125509026,399
1786314582130537232,397
1786314582136656416,396
1786314582141549170,394
1786314582146515950,393
1786314582151665956,392
1786314582157659765,391
1786314582162522480,390
1786314582167796278,391
1786314582172729214,393
1786314582178807052,395
1786314582183541244,400
1786314582188653171,408
1786314582193643672,418
1786314582199594788,429
1786314582204636747,443
1786314582209579555,459
1786314582214586049,478
1786314582220662244,499
1786314582225639829,523
1786314582230688583,549
1786314582235771086,575
1786314582241652233,603
1786314582246639148,633
1786314582251761489,661
1786314582257980739,690
1786314582262626655,718
1786314582267823463,744
1786314582272817675,769
1786314582278621056,791
1786314582283822731,811
1786314582288828977,829
1786314582293651091,843
1786314582299809627,855
1786314582304809342,865
1786314582309604505,871
1786314582314543221,875
1786314582320827936,876
1786314582325624595,874
1786314582330549158,868
1786314582335538652,861
1786314582341535532,852
1786314582346554168,840
1786314582351570882,828
1786314582356682629,813
1786314582362601622,797
1786314582367534311,780
1786314582372545853,760
1786314582377614356,740
1786314582384040987,719
1786314582388821326,697
1786314582393747467,674
1786314582398575763,651
1786314582404561746,629
1786314582409568160,607
1786314582414773564,586
1786314582420447180,566
1786314582425612238,548
1786314582430577774,531
1786314582435643030,516
1786314582441580510,502
1786314582446504355,491
1786314582451523537,481
1786314582456535664,473
1786314582462526400,467
1786314582467646837,463
1786314582472551123,460
1786314582477524223,460
1786314582483669352,461
1786314582488585346,463
1786314582493630186,467
1786314582498762968,471
1786314582504733759,477
1786314582509576105,483
1786314582514501926,489
1786314582519840863,495
1786314582525680300,502
1786314582530558637,508
1786314582535707992,514
1786314582540843721,520
1786314582546593250,526
1786314582551628666,531
1786314582556734910,535
1786314582561559855,539
1786314582567639621,542
1786314582572644274,544
1786314582577545110,546
1786314582582750099,547
1786314582588790109,547
1786314582593692605,546
1786314582598566476,545
1786314582604616917,543
1786314582609572177,541
1786314582615161022,538
1786314582619485031,534
1786314582625643483,530
1786314582630599472,525
1786314582635709043,520
1786314582640771056,514
1786314582646556873,508
1786314582651851516,502
1786314582656824018,496
1786314582661491370,490
1786314582667728032,484
1786314582672622530,478
1786314582677556899,472
1786314582682603099,466
1786314582688852270,460
1786314582693647204,454
1786314582698542334,448
1786314582703608785,441
1786314582709635312,435
1786314582714915172,427
1786314582719611215,421
1786314582724555650,416
1786314582730574650,411
1786314582735844491,407
1786314582740899981,404
1786314582745622019,401
1786314582751695233,399
1786314582756808971,396
1786314582761618051,395
1786314582766622703,393
1786314582772628676,392
1786314582777769095,390
1786314582782553667,389
1786314582788858040,387
1786314582793517456,387
1786314582798558949,387
1786314582803819545,386
1786314582809626889,386
1786314582814556519,387
1786314582819821129,387
1786314582824551966,387
1786314582830526064,387
1786314582835793536,388
1786314582840858332,388
1786314582845763754,390
1786314582851785909,391
1786314582856820284,391
1786314582861652164,392
1786314582866774266,393
1786314582872805521,394
1786314582877646811,394
1786314582882648905,394
1786314582887644860,395
1786314582893660162,396
1786314582898624166,396
1786314582903762796,397
1786314582908659121,398
1786314582914757057,398
1786314582919811725,398
1786314582924551634,399
1786314582929544306,398
1786314582935780363,398
1786314582940817954,397
1786314582945612840,397
1786314582951756724,396
1786314582956799614,396
1786314582961610092,395
1786314582966813754,393
1786314582972832681,392
1786314582977606529,390
1786314582982691883,388
1786314582987771899,387
1786314582993694914,385
1786314582998554410,383
1786314583003576617,382
1786314583008603096,382
1786314583014529639,382
1786314583019686814,383
1786314583024521463,386
1786314583029491973,390
1786314583035669725,396
1786314583040688712,404
1786314583045512628,415
1786314583050736878,427
1786314583056660961,442
1786314583061515275,460
1786314583066665539,481
1786314583071655888,504
1786314583077514853,528
1786314583082662502,554
1786314583087657131,582
1786314583092519231,610
1786314583098665009,638
1786314583103659412,667
1786314583108526606,694
1786314583113550003,721
1786314583119531285,746
1786314583124580761,769
1786314583129503960,790
1786314583135711223,809
1786314583140611861,825
1786314583145716027,839
1786314583150713336,849
1786314583156633777,856
1786314583161493037,861
1786314583166593025,862
1786314583171659800,861
1786314583177612485,857
1786314583182708120,850
1786314583187772575,841
1786314583192639796,830
1786314583198724914,817
1786314583203886102,802
1786314583208604883,786
1786314583213537662,769
1786314583219656321,750
1786314583224617213,730
1786314583229605013,709
1786314583234618435,688
1786314583240592006,666
1786314583245595822,643
1786314583250802725,621
1786314583255743554,600
1786314583261616546,578
1786314583266821012,559
1786314583271771379,541
1786314583276559472,524
1786314583282718657,509
1786314583287513635,497
1786314583292632174,486
1786314583297817527,476
1786314583303858832,468
1786314583308592802,462
1786314583313580152,458
1786314583318666167,455
1786314583324627740,454
1786314583329624992,454
1786314583334722321,454
1786314583340526754,456
1786314583345609867,460
1786314583350832360,464
1786314583355815663,468
1786314583361631047,474
1786314583366615338,480
1786314583371842520,486
1786314583376546324,493
1786314583382611886,499
1786314583387852489,505
1786314583392568039,511
1786314583397607025,516
1786314583403720801,522
1786314583408568638,526
1786314583413722141,530
1786314583418761333,533
1786314583424812424,535
1786314583429554298,537
1786314583434791733,538
1786314583439799417,538
1786314583445627238,538
1786314583450812121,537
1786314583455807386,535
1786314583460647630,533
1786314583466815264,530
1786314583471828225,526
1786314583476524459,522
1786314583481802147,517
1786314583487826511,513
1786314583492569944,507
1786314583497509923,502
1786314583503734856,496
1786314583508586889,491
1786314583513609518,484
1786314583518836839,477
1786314583524657433,471
1786314583529574867,465
1786314583534811897,458
1786314583539804386,452
1786314583545615521,446
1786314583550813401,440
1786314583555807780,434
1786314583560618568,428
1786314583566647600,423
1786314583571812370,418
1786314583576783926,413
1786314583581783722,408
1786314583587810336,405
1786314583592628328,401
1786314583597644661,397
1786314583602690453,393
1786314583608577081,391
1786314583613566098,388
1786314583618658781,386
1786314583623622205,384
1786314583629604750,383
1786314583634814771,381
1786314583640023862,380
1786314583644621958,380
1786314583650762406,379
1786314583655863260,378
1786314583660622606,377
1786314583665761782,377
1786314583671828169,377
1786314583676619260,377
1786314583681740960,377
1786314583687818592,377
1786314583692654931,377
1786314583697554978,377
1786314583702645857,378
1786314583708552424,378
1786314583713594639,378
1786314583718833280,379
1786314583723524530,381
1786314583729556900,381
1786314583734614371,382
1786314583739797929,383
1786314583744605345,385
1786314583750617345,386
1786314583755840459,386
1786314583760620868,387
1786314583765840692,388
1786314583771833724,388
1786314583776630304,387
1786314583781613088,386
1786314583786610375,385
1786314583792610716,385
1786314583797582959,383
1786314583802701693,382
1786314583807660532,382
1786314583813547539,381
1786314583818751379,379
1786314583823558676,377
1786314583828843087,376
1786314583834737653,374
1786314583839873697,372
1786314583844616023,370
1786314583849739816,368
1786314583855856539,366
1786314583860615140,363
1786314583865838404,361
1786314583871731240,360
1786314583876611432,358
1786314583881619912,358
1786314583886611893,359
1786314583892607000,362
1786314583897534568,365
1786314583902772203,371
1786314583907666041,379
1786314583913871868,390
1786314583918872210,403
1786314583923615771,418
1786314583928605569,436
1786314583934861330,456
1786314583939793671,479
1786314583944624198,504
1786314583949862040,530
1786314583955863437,558
1786314583960617995,586
1786314583965864762,614
1786314583970854715,642
1786314583976624297,669
1786314583981611767,696
1786314583986804239,721
1786314583991638159,743
1786314583997599003,764
1786314584002606929,782
1786314584007695194,797
1786314584012612691,810
1786314584018618736,818
1786314584023533796,825
1786314584028556472,829
1786314584033706225,829
1786314584039538268,827
1786314584044527176,823
1786314584049540671,817
1786314584055459721,807
1786314584060619811,796
1786314584065659756,784
1786314584070643144,770
1786314584076503160,755
1786314584081720026,738
1786314584086665802,720
1786314584091519631,702
1786314584097564999,682
1786314584102510291,661
1786314584107463956,641
1786314584112532077,620
1786314584118559544,599
1786314584123590405,579
1786314584128770616,560
1786314584133660174,542
1786314584139550462,525
1786314584144684975,509
1786314584149662595,495
1786314584154657048,481
1786314584160567850,470
1786314584165513605,461
1786314584170547602,453
1786314584175611291,447
1786314584181797572,443
1786314584186832368,441
1786314584191627652,440
1786314584196819421,440
1786314584202842758,442
1786314584207560091,444
1786314584212727224,447
1786314584217733189,452
1786314584223555961,457
1786314584228543479,462
1786314584233773247,469
1786314584239629955,475
1786314584244651999,481
1786314584249646954,488
1786314584254826060,494
1786314584260602977,499
1786314584265763711,505
1786314584270809202,509
1786314584275618918,513
1786314584281523938,517
1786314584286647897,521
1786314584291655728,523
1786314584296685254,525
1786314584302720724,526
1786314584307543824,526
1786314584312614201,526
1786314584317613814,526
1786314584323619846,524
1786314584328577539,523
1786314584333545405,520
1786314584338551483,517
1786314584344635909,513
1786314584349599812,509
1786314584354641536,504
1786314584359621201,499
1786314584365703340,494
1786314584370683614,489
1786314584375590212,484
1786314584380646162,479
1786314584386591513,474
1786314584391571001,469
1786314584396584099,464
1786314584401645589,460
1786314584407546974,455
1786314584412571251,450
1786314584417583519,445
1786314584423549508,440
1786314584428578242,435
1786314584433596278,430
1786314584438631984,425
1786314584444537622,420
1786314584449545407,416
1786314584454614661,410
1786314584459618062,406
1786314584465837270,402
1786314584470618100,399
1786314584475620630,396
1786314584480556177,393
1786314584486560916,391
1786314584491647393,389
1786314584497060246,387
1786314584501655468,386
1786314584507585668,385
1786314584512684552,383
1786314584517616046,383
1786314584522563925,382
1786314584528799773,382
1786314584533607563,381
1786314584538608348,381
1786314584543541417,381
1786314584549613702,382
1786314584554725811,382
1786314584559588627,382
1786314584564593846,382
1786314584570653238,383
1786314584575633295,384
1786314584580520873,384
1786314584585700521,386
1786314584591640550,387
1786314584596606058,387
1786314584601673805,388
1786314584607621011,388
1786314584612799409,389
1786314584617647207,389
1786314584622508798,390
1786314584628542770,391
1786314584633804217,391
1786314584638742972,392
1786314584643579571,393
1786314584649669798,393
1786314584654619297,393
1786314584659615655,394
1786314584664637981,393
1786314584670771509,393
1786314584675548540,392
1786314584680608304,392
1786314584685656597,391
1786314584691628716,390
1786314584696641944,389
1786314584701841971,388
1786314584706556292,387
1786314584712612566,385
1786314584717547450,384
1786314584722517944,383
1786314584727797065,382
1786314584733569103,380
1786314584738647498,378
1786314584743514499,377
1786314584748754012,375
1786314584754631548,375
1786314584759651362,376
1786314584764816252,377
1786314584769805758,380
1786314584775627865,385
1786314584780818276,391
1786314584785855208,400
1786314584791629834,410
1786314584796799454,423
1786314584801842965,438
1786314584806636506,455
1786314584812811457,475
1786314584817813418,496
1786314584822529714,520
1786314584827643858,545
1786314584833578273,571
1786314584838668362,597
1786314584843624918,624
1786314584848706936,651
1786314584854764963,676
1786314584859642379,700
1786314584864769571,723
1786314584869843738,744
1786314584875617699,762
1786314584880612895,779
1786314584885834197,793
1786314584890536178,805
1786314584896681869,813
1786314584901574432,819
1786314584906638435,823
1786314584911546212,824
1786314584917814156,822
1786314584922582472,818
1786314584927587747,813
1786314584932710375,805
1786314584938730106,796
1786314584943612850,784
1786314584948646588,770
1786314584953729160,756
1786314584959617206,739
1786314584964651295,722
1786314584969643956,703
1786314584975617067,684
1786314584980792872,664
1786314584985806320,644
1786314584990599876,624
1786314584996803307,604
1786314585001746362,585
1786314585006581814,566
1786314585011613279,549
1786314585017558058,532
1786314585022520698,518
1786314585027543274,505
1786314585032516174,494
1786314585038836392,486
1786314585043544435,478
1786314585048612460,473
1786314585053514668,468
1786314585059559107,466
1786314585064613401,465
1786314585069682300,466
1786314585074546417,467
1786314585080518134,470
1786314585085499484,474
1786314585090496720,479
1786314585095580097,483
1786314585101638651,489
1786314585106497836,496
1786314585111499992,502
1786314585116520763,507
1786314585122555885,513
1786314585127540058,519
1786314585132565372,524
1786314585138486398,529
1786314585143548390,533
1786314585148619698,536
1786314585153557147,539
1786314585159545275,541
1786314585164592733,543
1786314585169572700,544
1786314585174648989,544
1786314585180817383,544
1786314585185838173,543
1786314585190623226,542
1786314585195633499,541
1786314585201838599,538
1786314585206710420,536
1786314585211748888,533
1786314585216803171,528
1786314585222501482,524
1786314585227646350,520
1786314585232717684,515
1786314585237806114,509
1786314585243635247,505
1786314585248669754,500
1786314585253775179,495
1786314585258613296,489
1786314585264642280,484
1786314585269650145,478
1786314585274820570,472
1786314585279641027,465
1786314585285652474,460
1786314585290625195,455
1786314585295777748,450
1786314585300798417,444
1786314585306613958,440
1786314585311710543,435
1786314585316640018,431
1786314585322459515,427
1786314585327681186,423
1786314585332799841,419
1786314585337643835,415
1786314585343632023,412
1786314585348804156,408
1786314585353798710,405
1786314585358643394,401
1786314585364498043,398
1786314585369807977,396
1786314585374530691,393
1786314585379495726,392
1786314585385668546,391
1786314585390630733,390
1786314585395837663,390
1786314585400612002,389
1786314585406645763,390
1786314585411531982,390
1786314585416753416,389
1786314585421744595,390
1786314585427604541,391
1786314585432528051,392
1786314585437523980,392
1786314585442544338,393
1786314585448571288,394
1786314585453638110,395
1786314585458565136,396
1786314585463572398,397
1786314585469581964,398
1786314585474600340,399
1786314585479541722,399
1786314585484630624,400
1786314585490658029,399
1786314585495537272,399
1786314585500644998,399
1786314585505622086,400
1786314585511530508,399
1786314585516741532,399
1786314585521613435,398
1786314585527652088,398
1786314585532691889,396
1786314585537841838,395
1786314585542611498,393
1786314585548745832,392
1786314585553765578,390
1786314585558614081,388
1786314585563615007,386
1786314585569876164,385
1786314585574607020,383
1786314585579836425,381
1786314585584844504,379
1786314585590630158,378
1786314585595517093,378
1786314585600845507,378
1786314585605708395,380
1786314585611600572,383
1786314585616785800,387
1786314585621617496,394
1786314585626652561,403
1786314585632757009,414
1786314585637971613,428
1786314585642622082,444
1786314585647762756,463
1786314585653768733,484
1786314585658652461,507
1786314585663539262,531
1786314585668839520,557
1786314585674615188,584
1786314585679616075,610
1786314585684841795,638
1786314585689545336,665
1786314585695671462,691
1786314585700734869,716
1786314585705542785,740
1786314585711498931,761
1786314585716836534,780
1786314585721546303,796
1786314585726611645,811
1786314585732654276,823
1786314585737818190,831
1786314585742642782,838
1786314585747644571,842
1786314585753804903,842
1786314585758606536,841
1786314585763608589,836
1786314585768852632,829
1786314585774608873,820
1786314585779870062,810
1786314585784798287,798
1786314585789568919,784
1786314585795534661,769
1786314585800647611,753
1786314585805618773,736
1786314585810606886,717
1786314585816611310,698
1786314585821547581,678
1786314585826627824,658
1786314585831634745,637
1786314585837790084,616
1786314585842831062,597
1786314585847529411,577
1786314585852631396,558
1786314585858607208,541
1786314585863506628,525
1786314585868689683,510
1786314585873572124,497
1786314585879527267,486
1786314585884535732,477
1786314585889565894,470
1786314585895518499,464
1786314585900550576,461
1786314585905612022,459
1786314585910526288,459
1786314585916542039,459
1786314585921523960,461
1786314585926515826,464
1786314585931656361,469
1786314585937926458,474
1786314585942978274,480
1786314585947680334,485
1786314585952485004,491
1786314585958464930,497
1786314585963580807,503
1786314585968510222,510
1786314585973557647,515
1786314585979553917,520
1786314585984574184,526
1786314585989560741,531
1786314585994527555,534
1786314586000628523,537
1786314586005637981,540
1786314586010559673,542
1786314586015539876,544
1786314586021543175,544
1786314586026465734,544
1786314586031525105,543
1786314586036553722,542
1786314586042529879,540
1786314586047518271,539
1786314586052601000,536
1786314586058453375,533
1786314586063639987,529
1786314586068624355,525
1786314586073588097,520
1786314586079486686,514
1786314586084642374,509
1786314586089464903,504
1786314586094527454,498
1786314586100546284,492
1786314586105504156,486
1786314586110551945,480
1786314586115647450,474
1786314586121502863,468
1786314586126556019,463
1786314586131660736,457
1786314586136650188,452
1786314586142535781,447
1786314586147534103,442
1786314586152655741,437
1786314586157520957,432
1786314586163535041,428
1786314586168650344,423
1786314586173609809,420
1786314586178545287,415
1786314586184835212,412
1786314586189642375,409
1786314586194517961,406
1786314586199533542,404
1786314586205560817,402
1786314586210650440,400
1786314586215718987,399
1786314586220792436,398
1786314586226652610,398
1786314586231650660,397
1786314586236809603,397
1786314586241608728,398
1786314586247757578,398
1786314586252813112,398
1786314586257635643,398
1786314586263661236,400
1786314586268693166,401
1786314586273542781,402
1786314586278551163,402
1786314586284533878,403
1786314586289631472,404
1786314586294549040,404
1786314586299494564,404
1786314586305580573,405
1786314586310498636,405
1786314586315785413,406
1786314586320575406,406
1786314586326643390,407
1786314586331505632,407
1786314586336977769,407
1786314586341799688,407
1786314586347534515,407
1786314586352501892,407
1786314586357507005,406
1786314586362632983,406
1786314586368575974,406
1786314586373530458,405
1786314586378681956,404
1786314586383670813,403
1786314586389577594,402
1786314586394575785,401
1786314586399542981,401
1786314586404527867,400
1786314586410506927,398
1786314586415547243,397
1786314586420697970,395
1786314586425552204,395
1786314586431557184,395
1786314586436732244,395
1786314586441567614,396
1786314586447494251,398
1786314586452613734,401
1786314586457607000,406
1786314586462662125,414
1786314586468694373,424
1786314586473806668,436
1786314586478569878,452
1786314586483627572,469
1786314586489639653,489
1786314586494923434,511
1786314586499795135,535
1786314586504652072,561
1786314586510591992,588
1786314586515590182,615
1786314586520597507,643
1786314586525643916,671
1786314586531685693,698
1786314586536555341,723
1786314586541614754,747
1786314586546631674,769
1786314586552613816,788
1786314586557462721,806
1786314586562632456,820
1786314586567589866,832
1786314586573462496,842
1786314586578906498,848
1786314586583687251,852
1786314586588743157,854
1786314586594718893,852
1786314586599567378,848
1786314586604491778,842
1786314586609617638,833
1786314586615602341,822
1786314586620528917,809
1786314586625493078,795
1786314586631611041,779
1786314586636927576,761
1786314586641532406,743
1786314586646540087,724
1786314586652642796,704
1786314586657621421,684
1786314586662588670,663
1786314586667641521,643
1786314586673613200,622
1786314586678853347,601
1786314586683704850,582
1786314586688525431,563
1786314586694535276,545
1786314586699642437,528
1786314586704626336,514
1786314586709648052,501
1786314586715649907,490
1786314586720554579,480
1786314586725630237,472
1786314586730626510,466
1786314586736789051,462
1786314586741609990,459
1786314586746646790,458
1786314586751809749,458
1786314586757618808,459
1786314586762642899,462
1786314586767815181,466
1786314586772638363,471
1786314586778611502,476
1786314586783819262,482
1786314586788575833,488
1786314586793577717,495
1786314586799646794,502
1786314586804678788,509
1786314586809618996,516
1786314586815610543,522
1786314586820614292,528
1786314586825529821,533
1786314586830642771,537
1786314586836668474,541
1786314586841620105,543
1786314586846643477,545
1786314586851806714,547
1786314586857614577,547
1786314586862646908,548
1786314586867804158,547
1786314586872661341,546
1786314586878592670,544
1786314586883635009,542
1786314586888536320,539
1786314586893527734,536
1786314586899663354,532
1786314586904633712,528
1786314586909637795,523
1786314586914801327,517
1786314586920567521,512
1786314586925697431,506
1786314586930632515,499
1786314586935769244,493
1786314586941603052,487
1786314586946774446,482
1786314586951809527,476
1786314586956598349,471
1786314586962534668,465
1786314586967756571,461
1786314586972633072,455
1786314586977603120,451
1786314586983792164,447
1786314586988632620,443
1786314586993757441,438
1786314586999605659,433
1786314587004665216,430
1786314587009626451,426
1786314587014590417,423
1786314587020489385,419
1786314587025642532,417
1786314587030580067,415
1786314587035521809,412
1786314587041609456,410
1786314587046708466,409
1786314587051747271,407
1786314587056767930,405
1786314587062567597,404
1786314587067670725,404
1786314587072746696,403
1786314587077541972,402
1786314587083798987,401
1786314587088706460,402
1786314587093553970,402
1786314587098683069,402
1786314587104581543,403
1786314587109575250,404
1786314587114534099,405
1786314587119575100,405
1786314587125574286,407
1786314587130727551,408
1786314587135561409,408
1786314587140541748,409
1786314587146602072,410
1786314587151536983,411
1786314587156543135,411
1786314587161623901,412
1786314587167679784,413
1786314587172628425,413
1786314587177596072,412
1786314587183757498,412
1786314587188573102,412
1786314587193564338,411
1786314587198536344,411
1786314587204565279,410
1786314587209584781,410
1786314587214639491,409
1786314587219501793,408
1786314587225557775,407
1786314587230782240,405
1786314587235815348,403
1786314587240643480,401
1786314587246642175,400
1786314587251646300,397
1786314587256617255,395
1786314587261808269,393
1786314587267813494,391
1786314587272623156,389
1786314587277800511,388
1786314587282817953,387
1786314587288632863,387
1786314587293687141,388
1786314587298684761,390
1786314587303504181,395
1786314587309531986,401
1786314587314610258,409
1786314587319614206,419
1786314587324658092,432
1786314587330642092,448
1786314587335631428,465
1786314587340616364,485
1786314587345651834,508
1786314587351622116,532
1786314587356616977,558
1786314587361695937,585
1786314587367588915,612
1786314587372617482,640
1786314587377619720,668
1786314587382804534,694
1786314587388624670,720
1786314587393639214,744
1786314587398774922,766
1786314587403580178,785
1786314587409548971,803
1786314587414645664,818
1786314587419759497,830
1786314587424615707,839
1786314587430808996,846
1786314587435802031,850
1786314587440610654,850
1786314587445807637,849
1786314587451802072,845
1786314587456615347,838
1786314587461798796,830
1786314587466839166,819
1786314587472608782,806
1786314587477813341,791
1786314587482796262,774
1786314587487606165,757
1786314587493532385,738
1786314587498667621,718
1786314587503534552,698
1786314587508569695,677
1786314587514639457,657
1786314587519612463,635
1786314587524600364,614
1786314587529606514,594
1786314587535820842,574
1786314587540606854,556
1786314587545602288,538
1786314587551641471,521
1786314587556648265,506
1786314587561674086,492
1786314587566732570,481
1786314587572514826,471
1786314587577571368,463
1786314587582762808,457
1786314587587537116,452
1786314587593632987,449
1786314587598601549,447
1786314587603682611,448
1786314587608497631,449
1786314587614605545,452
1786314587619550628,455
1786314587624515093,460
1786314587629611264,465
1786314587635725475,471
1786314587640610297,477
1786314587645587714,484
1786314587650603987,490
1786314587656598656,496
1786314587661609845,502
1786314587666762589,509
1786314587671525697,515
1786314587677656789,520
1786314587682842023,524
1786314587687555382,528
1786314587692579494,532
1786314587698702411,534
1786314587703562133,536
1786314587708530933,537
1786314587713611720,537
1786314587719525242,537
1786314587724619146,536
1786314587729775183,534
1786314587735604167,531
1786314587740608454,527
1786314587745749484,525
1786314587750819186,521
1786314587756558311,516
1786314587761751945,510
1786314587766816716,506
1786314587771755175,500
1786314587777749124,494
1786314587782823678,488
1786314587787580933,482
1786314587792581539,476
1786314587798750314,470
1786314587803744271,464
1786314587808600059,459
1786314587813603996,453
1786314587819530083,448
1786314587824619860,443
1786314587829625926,440
1786314587834609433,435
1786314587840623390,431
1786314587845602309,428
1786314587850609043,424
1786314587855606274,420
1786314587861601966,416
1786314587866749639,413
1786314587871630413,409
1786314587876614829,406
1786314587882734489,403
1786314587887575842,401
1786314587892569584,399
1786314587897756584,397
1786314587903545970,396
1786314587908561200,395
1786314587913736929,394
1786314587919439245,393
1786314587924569338,393
1786314587929603371,392
1786314587934841116,392
1786314587940612127,391
1786314587945633339,391
1786314587950838265,393
1786314587955609202,394
1786314587961605685,395
1786314587966806929,397
1786314587971613428,398
1786314587976608097,399
1786314587982670850,400
1786314587987543868,402
1786314587992640802,403
1786314587997748472,405
1786314588003676000,406
1786314588008491564,407
1786314588013561158,408
1786314588018590114,409
1786314588024544497,409
1786314588029752964,410
1786314588034513129,410
1786314588039532273,409
1786314588045746029,409
1786314588050729281,408
1786314588055552863,407
1786314588060725534,406
1786314588066754399,405
1786314588071593168,404
1786314588076588515,401
1786314588081769703,400
1786314588087652787,399
1786314588092807655,398
1786314588097606758,396
1786314588103570872,395
1786314588108544717,394
1786314588113766832,393
1786314588118574259,392
1786314588124567724,391
1786314588129643091,391
1786314588134647840,391
1786314588139539963,391
1786314588145755252,395
1786314588150812500,399
1786314588155623769,406
1786314588160806153,414
1786314588166804132,425
1786314588171631712,438
1786314588176741154,453
1786314588181841316,470
1786314588187635492,490
1786314588192801844,511
1786314588197710900,534
1786314588202543922,558
1786314588208803894,583
1786314588213601171,608
1786314588218604498,635
1786314588223688121,659
1786314588229774578,683
1786314588234771888,706
1786314588239576530,727
1786314588244609694,746
1786314588250637749,764
1786314588255653087,779
1786314588260792794,791
1786314588265804653,801
1786314588271611782,808
1786314588276606761,813
1786314588281643115,815
1786314588287615808,815
1786314588292789879,813
1786314588297735635,809
1786314588302552199,802
1786314588308595326,794
1786314588313512723,784
1786314588318679512,771
1786314588323650080,757
1786314588329798531,742
1786314588334590512,724
1786314588339556119,707
1786314588344602315,688
1786314588350650795,668
1786314588355600874,648
1786314588360825652,628
1786314588365726560,608
1786314588371616539,589
1786314588376742592,569
1786314588381864153,552
1786314588386662627,535
1786314588392758549,518
1786314588397727673,504
1786314588402548989,491
1786314588407695862,478
1786314588413765216,468
1786314588418781382,460
1786314588423532615,453
1786314588428835832,449
1786314588434797227,446
1786314588439620967,445
1786314588444757221,445
1786314588449691094,447
1786314588455601981,449
1786314588460633737,453
1786314588465618198,458
1786314588470629353,464
1786314588476614296,471
1786314588481663910,477
1786314588486602559,484
1786314588492713131,491
1786314588497589997,496
1786314588502555189,503
1786314588507594732,509
1786314588513674510,515
1786314588518505843,520
1786314588523546131,525
1786314588528674012,528
1786314588534690934,531
1786314588539632493,533
1786314588544585555,534
1786314588549640438,535
1786314588555462946,534
1786314588560562246,533
1786314588565677192,531
1786314588570628841,529
1786314588576708488,526
1786314588581713719,523
1786314588586532721,520
1786314588591835950,516
1786314588597757071,511
1786314588602600915,507
1786314588607527236,503
1786314588612606006,498
1786314588618698901,493
1786314588623541583,488
1786314588628601372,483
1786314588633605799,478
1786314588639583713,472
1786314588644602611,468
1786314588649841271,464
1786314588655605413,459
1786314588660607448,455
1786314588665843126,452
1786314588670623951,448
1786314588676788639,444
1786314588681862376,440
1786314588686536722,437
1786314588691605307,433
1786314588697600604,430
1786314588702614252,427
1786314588707714007,424
1786314588712843205,421
1786314588718518287,419
1786314588723548119,417
1786314588728790640,415
1786314588733644063,413
1786314588739541582,411
1786314588744754572,410
1786314588749806749,409
1786314588754611037,409
1786314588760628409,408
1786314588765641429,409
1786314588770638965,408
1786314588775696061,408
1786314588781841821,408
1786314588786576619,409
1786314588791629887,410
1786314588796622278,411
1786314588802647196,412
1786314588807627715,413
1786314588812637045,415
1786314588817842502,416
1786314588823550524,417
1786314588828775202,419
1786314588833782199,420
1786314588839486857,420
1786314588844638099,421
1786314588849639653,422
1786314588854609450,422
1786314588860756520,422
1786314588865804732,422
1786314588870651881,421
1786314588875758778,420
1786314588881875210,419
1786314588886601007,418
1786314588891659154,417
1786314588896645444,416
1786314588902499739,415
1786314588907626259,414
1786314588912642893,413
1786314588917644257,413
1786314588923634318,412
1786314588928733638,412
1786314588933638429,412
1786314588938563264,412
1786314588944567258,413
1786314588949639613,415
1786314588954524224,418
1786314588959524342,423
1786314588965529017,429
1786314588970530906,438
1786314588975507731,448
1786314588980538636,461
1786314588986518817,476
1786314588991630726,493
1786314588996647145,512
1786314589001506331,533
1786314589007530309,556
1786314589012647336,579
1786314589017666226,604
1786314589023419877,629
1786314589028644790,655
1786314589033648445,679
1786314589038493214,703
1786314589044663269,725
1786314589049656429,747
1786314589054521828,766
1786314589059630371,783
1786314589065651864,799
1786314589070501905,812
1786314589075510501,822
1786314589080528304,830
1786314589086522230,834
1786314589091531460,838
1786314589096534488,837
1786314589101452908,835
1786314589107505980,831
1786314589112524689,824
1786314589117526917,815
1786314589122518427,805
1786314589128694678,792
1786314589133659042,777
1786314589138562688,762
1786314589143700485,745
1786314589149668144,726
1786314589154534114,707
1786314589159597293,686
1786314589164577770,666
1786314589170615536,645
1786314589175748176,624
1786314589180777715,604
1786314589185819839,585
1786314589191680566,567
1786314589196784847,549
1786314589201583208,534
1786314589207427722,520
1786314589212636269,507
1786314589217494254,496
1786314589222678389,487
1786314589228643546,480
1786314589233816478,475
1786314589238605663,471
1786314589243636239,469
1786314589249637264,469
1786314589254600322,470
1786314589259801476,472
1786314589264828489,475
1786314589270603418,480
1786314589275802649,485
1786314589280913887,491
1786314589285782138,496
1786314589291984494,502
1786314589296620672,508
